name,city,state,website,phone,email,source_url,source_name,product_types_raw,processes_inferred,process_for_pages,moq,certs,notes
Sauce Crafters,Riviera Beach,FL,https://saucecrafters.com/pages/co-packing,561-848-2335,saucemixer@att.net,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","BBQ sauces, pasta sauces, hot sauces, gifts",sauces,sauce/condiment,,,
Best Brand Bottlers,Sarasota,FL,https://www.bestbrandbottlers.com,941-755-1941,office@bestbrandbottlers.com,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","salad dressings, marinades, BBQ sauces, pasta sauces, hot sauces and cocktail sauces",beverage; sauces,sauce/condiment,,,
"Beneficial Blends, LLC",Tampa,FL,https://beneficialblends.com,800-230-5952,info@beneficialblends.com,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)",liquid and semiliquid products,,,,,
Old Meeting House Ice Cream,Tampa,FL,http://www.omhicecream.com/index-2.html,813-451-9854,,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","ice cream, soy cream, gluten free",dairy,,,gluten-free,
Southeast Dairy Processors (division of Tiller Foods),Tampa,FL,http://tillerfoods.com,866-793-2479,billlacaillade@tillerfoods.com,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","yogurt, sour cream, cream, buttermilk, ice cream and dairy mixes, dessert mixes, coffee creamer",dairy; beverage,,,kosher,Pareve and Kosher
IPAC Inc. (International Packaging of Authentic Cuisine),Winter Springs,FL,https://www.copack.com/about-us,407-699-7507,padamission@copack.com,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","sauces/salsas, soups, dressings, cocktail mixers",beverage; sauces,sauce/condiment,,,
Georgia Spice Company,Atlanta,GA,http://gaspiceco.com,404-696-6200,aray@gaspiceco.com,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","dry blends (dressing, drink mixes, marinades, rubs, batters, seasonings)",sauces; dry-blend,sauce/condiment,,,
Mainline Foods,Atlanta,GA,https://mainlinefoods.com/,404-465-1100,,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","Frozen, RTE foods including bakery, pastries, deli salads, appetizers",bakery; frozen,,,,
Sunbelt Packaging Co.,Atlanta,GA,https://www.sunbeltpackagingco.com,470-896-4774,info@sunbeltpackagingco.com,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","Condiments, sauces, seasonings",sauces; dry-blend,sauce/condiment,,,
"D&D Foods, Inc.",Columbus,GA,http://www.foysbbq.com,706-322-4507,orders@foysbbq.com,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)",sauces,sauces,sauce/condiment,,,
Ol'Geechees BBQ,Homer,GA,https://www.hogwallerbbq.com/co-packing,912-550-6494,kennydasher@yahoo.com,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)",sauces,sauces,sauce/condiment,,,
Country Ranch Foods,Marietta,GA,https://countryranchfoods.com/private-label-custom-pack/,770-792-9000,,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","kettle items (gravies, sauces, soups, stews, broths), oven items, raw sausage",sauces; meat,sauce/condiment,,,
Coastal Packaging,Newnan,GA,https://www.coastalpackaging.com/co-packing/,678-854-2117,,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","Tea, coffee, juices, energy drinks including organic and gluten-free",beverage,,,organic; gluten-free,organic; gluten-free
"Braswell's Foods, Inc.",Statesboro,GA,https://www.braswells.com,800-673-9388,customerservice@braswells.com,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","jams, jellies, dressings, marinades, sauces, honeys, toppings",sauces,sauce/condiment,,,
Custom Beverage Concepts,Tallapoosa,GA,https://www.custombeverageconcepts.com/,770-574-9899,tyc18@custombeverageconcepts.com,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","hot and cold beverages, sweetener, creamer, protein shakes",beverage,,,,
True Spice,Tucker,GA,https://www.truespicefoods.com/,404-502-2394,,https://edis.ifas.ufl.edu/publication/FS380,"UF/IFAS Extension — Finding and Using a Co-packer (FS380 PDF, Florida & Georgia list)","spice blends, functional beverages, superfood blends, protein blends, coffee, tea",beverage,,,,
National Foodwork Services,Decatur,IL,http://nationalfoodworks.com/,217.330.8512,,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers | https://ucfoodquality.ucdavis.edu/food-industry-contacts/co-packers,"Cornell Food Venture Center — Kitchens/Co-Packers | UC Food Quality — Co-Packers (Mostly California) page, last update March 16 2026",,,,,,review: contradiction — see copackers-review.md; review: collapsed DBA/alias
PacMoore Innovation Lab,Gridley,IL,https://www.pacmoore.com/contract-manufacturing/processing/extrusion/,866-610-2666,jwarren@pacmoore.com,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,,,,,,
PacMoore Products (Corporate Headquarters),Hammond,IN,,866-610-2666,jwarren@pacmoore.com,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,,,,,,review: multi-site PacMoore; contacts copied from Cornell firm block onto blank HQ fields
PacMoore Process Technologies,Mooresville,IN,https://www.pacmoore.com,866-610-2666,jwarren@pacmoore.com,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,,,,,,
Chubby's Sauce,Bernardston,MA,http://www.chubbysauce.com,413-478-2103,info@chubbysauce.com,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,"Acidified Foods, Thermal Process-(Hot Pack), Automated Filling Line, 4 ounce to 1 Gallon, Plastic and Glass Containers, Product Development and Consultation",hot-fill; acidified,hot-fill,,,
UTEC Community Kitchen,Lowell,MA,https://utecinc.org/,978.856.3951,uteckitchen@utecinc.org,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,,,,,,Listed in Cornell kitchens/co-packers directory; may include shared-use services.; review: not clearly a co-packer
Five Way Foods,New Bedford,MA,https://www.flavorfirstfoods.com/,774-249-2013,jonathan@fivewayfoods.comphone,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,"Flexible co-packer partner for large and small brands, automated production for a wide range glass and plastic packaging. Specialize in sauces, broths, dressings, salsas and other hot or cold fill products. On-site dry and refrigerator storage. Along with fulfillment services for wholesale and direct to consumer.",cold-fill; sauces,sauce/condiment,,,Listed in Cornell kitchens/co-packers directory; may include shared-use services.; review: not clearly a co-packer
Avon Food Company,Stoughton,MA,https://avonfood.com/,781-341-3341,info@avonfood.com,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,"Capabilities Include: Acidified Foods, Thermal Process-(Hot Pack), Dry Spice Blending/Filling, Plastic and Glass Containers, Product Development and Consultation",hot-fill; acidified,hot-fill,,,
Cape Cod Provisions,Wareham,MA,http://www.capecodprovisions.com,506-776-0499,jack@capecodprovisions.com,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,"Bag and fill machine for private label candy, confectionary products and much more.",chocolate,,,,
Tulkoff Food Products,Baltimore,MD,https://www.tulkoff.com/,800-638-7343,info@tulkoff.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Co-pack manufacturer of condiments, specialty sauces, and dressings for food service, retail, or industrial-sized customers. Headquartered in Baltimore, MD with a secondary facility in Pittsburgh, CA, facilities are SQF and FDA certified.",sauces,sauce/condiment,,SQF; FDA,"Contact: Ruth Bohls, Director of Marketing; review: contradiction — see copackers-review.md"
Maryland Packaging,Elkridge,MD,https://marylandpackaging.com/,410-540-9700,,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),"Commercial Kitchen, Co-Packing, Commercial juicing, Logistics, Cold Storage",,,,,review: not clearly a co-packer; review: contradiction — see copackers-review.md
Mama Vida Inc.,Randallstown,MD,https://www.mamavida.com,410-521-0742,info@mamavida.com,https://extension.psu.edu/list-of-co-packers-in-pennsylvania-and-beyond/,Penn State Extension — List of Co-packers in Pennsylvania and Beyond (updated Dec 16 2025),Small batch acidified foods,acidified,,,,Contact: Nila Mechali
G.M. Allen,Blue Hill,ME,https://allenswild.com/contact,207-469-7060,,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,,,,,,
Cold and hot pack; Dry Mixes,Gray,ME,,207-657-6446,,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,"Small, specialty foods manufacturer and co-packer specializing in working with small producers and start-up companies and responding to the needs of the producer seeking broader distribution for their products. Production consulting services include UPC procurement, test batch preparation, shelf life testing, nutritional analysis, label consulting, and recipe scaling.",,,,,
DennyMike's Sauces & Seasonings,Westbrook,ME,http://www.dennymikes.com,207-591-5084,,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,,,,,,
W.S. Wells & Son,Wilton,ME,,207-645-3393,,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,,,,,,
Freestone Pickle Company Inc.,Bangor,MI,http://freestonepickles.com,269-427-7702,freestonepickles@freestonepickles.com,https://www.michfpa.org/processors/,Michigan Food Processors Association — Processors roster (processors; co-pack not always stated),Food service pickles and relishes; contract tanking,,,,,Mentions contract tanking; review: not clearly a co-packer
Coloma Frozen Foods,Coloma,MI,,269-944-1421,,https://www.michfpa.org/processors/,Michigan Food Processors Association — Processors roster (processors; co-pack not always stated),"Frozen asparagus, rhubarb, tart cherries, blueberries, apples, fruit juice concentrates; poly repacking",beverage; frozen,,,,MFPA processor listing; review: not clearly a co-packer
Burnette Foods,Elk Rapids,MI,,231-264-8116,,https://www.michfpa.org/processors/,Michigan Food Processors Association — Processors roster (processors; co-pack not always stated),"Canned pie fillings, cherries, plums, applesauce; additional plants East Jordan, Hartford, New Era",canning,,,,MFPA processor listing; multiple plants; review: not clearly a co-packer
Michigan Freeze Pack,Hart,MI,http://michiganfreezepack.com,231-873-2175,afletcher@michiganfreezepack.com,https://www.michfpa.org/processors/,Michigan Food Processors Association — Processors roster (processors; co-pack not always stated),Frozen IQF vegetables; bagging services,frozen,,,,Bagging services stated; review: not clearly a co-packer
"Harrison Packing Co., Inc.",Kalamazoo,MI,http://harrisonpacking.com,269-381-3837,,https://www.michfpa.org/processors/,Michigan Food Processors Association — Processors roster (processors; co-pack not always stated),Pickle and pepper products; brine stock and contract tanking,,,,,Mentions contract tanking; review: not clearly a co-packer
Honee Bear Canning Company,Lawton,MI,http://honeebear.com,269-624-4681,,https://www.michfpa.org/processors/,Michigan Food Processors Association — Processors roster (processors; co-pack not always stated),"Canned asparagus, cherries, plums, pie filling, blueberries, potatoes, carrots, dry beans, apples, soups; frozen fruit",canning; frozen,,,,Staff listing includes Purchasing/Co-Pack Liaison; review: not clearly a co-packer
"Indian Summer Cooperative, Inc.",Ludington,MI,,231-845-6248,dhackert@indiansummercoop.com,https://www.michfpa.org/processors/,Michigan Food Processors Association — Processors roster (processors; co-pack not always stated),"RTP cherries, apple juice, flavored juices, applesauce, flavored sauces, apple slices, concentrates",beverage; sauces,sauce/condiment,,,MFPA processor listing; review: not clearly a co-packer
Michigan Food Processor Coop. Inc.,Ludington,MI,,231-845-6248,,https://www.michfpa.org/processors/,Michigan Food Processors Association — Processors roster (processors; co-pack not always stated),"Frozen tart cherries, IQF cherries, frozen apple slices, fresh asparagus",frozen,,,,MFPA processor listing; review: not clearly a co-packer
Bayview Food Products / Mr. Chips Inc.,Pinconning,MI,,,,https://www.michfpa.org/processors/,Michigan Food Processors Association — Processors roster (processors; co-pack not always stated),"Pickles, relish and peppers",,,,,MFPA processor listing; co-pack not explicitly stated; review: not clearly a co-packer
Traverse Bay Farms,South Bellaire,MI,https://www.traversebayfarms.com/,1-231-533-8788,,https://cals.cornell.edu/cornell-agritech/partners-institutes/cornell-food-venture-center/kitchensco-packers,Cornell Food Venture Center — Kitchens/Co-Packers,,,,,,
Leelanau Fruit Company,Suttons Bay,MI,http://leelanaufruit.com,231-271-3514,al@leelanaufruit.com,https://www.michfpa.org/processors/,Michigan Food Processors Association — Processors roster (processors; co-pack not always stated),"Frozen strawberries, plums, tart and sweet cherries, brined sweet cherries",frozen,,,,MFPA processor listing; review: not clearly a co-packer
Mille Lacs Wild Rice Corporation,Aitkin,MN,,800-626-3809,joe@canoewildrice.com,https://www.mda.state.mn.us/minnesota-co-packer-directory,Minnesota Department of Agriculture — Minnesota Co-Packer Directory (reviewed 2018; updated 2022; detailed listings live as of fetch),"Wild rice, wild rice blends, other rices",,,typically no order minimums,,
Particle Control Inc.,Albertville,MN,,763-497-3075,jerry@particlecontrolinc.com,https://www.mda.state.mn.us/minnesota-co-packer-directory,Minnesota Department of Agriculture — Minnesota Co-Packer Directory (reviewed 2018; updated 2022; detailed listings live as of fetch),"Toll milling, blending, packaging, air classifying",,,100 pounds,,Capacity 100 ton/week
Northwestern Foods Inc.,Arden Hills,MN,,,sales@northwesternfoods.com,https://www.mda.state.mn.us/minnesota-co-packer-directory,Minnesota Department of Agriculture — Minnesota Co-Packer Directory (reviewed 2018; updated 2022; detailed listings live as of fetch),"Dry blending, VFFS; dry mixes (beverages, cocoas, teas, lattes, bakery items)",bakery; beverage; dry-blend,,"2,000 pounds/item",kosher; halal; BRC,
